CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Churn,,,,
2610,79,Female,41,7,4,,Basic,2798,0,,,,
2611,37,Male,56,42,7,5,Basic,3528,0,,,,
2612,77,Male,55,35,9,0,Basic,4006,1,,,,
2613,41,Female,53,30,1,20,Premium,723,0,,,,
2614,67,Male,59,34,1,1,Standard,257,0,,,,
2615,66,Female,29,39,6,0,Premium,668,0,,,,
2616,68,Male,19,9,8,28,Basic,4154,1,,,,
2617,49,Female,31,12,2,22,Basic,3716,0,,,,
2618,58,Female,41,29,6,25,Basic,4004,0,,,,
2619,53,Female,24,10,2,3,Basic,4204,0,,,,
2620,75,Male,22,27,5,4,Premium,4704,0,,,,
2621,70,Female,4,19,2,1,Standard,4739,0,,,,
2622,51,Female,49,13,0,15,Standard,2736,0,,,,
2623,53,Male,40,42,5,7,Standard,2139,1,,,,
2624,19,Female,29,37,2,14,Premium,2960,0,,,,
2625,32,Male,47,32,0,10,Basic,4290,0,,,,
2626,51,Male,38,15,4,28,Premium,1400,0,,,,
2627,53,Male,56,21,7,9,Standard,3069,1,,,,
2628,23,Female,26,3,7,29,Premium,3132,0,,,,
2629,56,Female,56,8,7,2,Standard,4312,0,,,,
2630,59,Female,41,6,2,22,Basic,1579,0,,,,
2631,68,Male,36,29,7,10,Standard,4555,1,,,,
2632,68,Male,6,19,3,16,Basic,4054,0,,,,
2633,75,Female,4,17,7,9,Premium,2472,0,,,,
2634,71,Female,14,10,2,16,Standard,2043,1,,,,
2635,,Female,50,33,2,13,Basic,173,1,,,,
2636,29,Male,41,13,0,22,Basic,4003,0,,,,
2637,20,Male,7,27,7,0,Premium,1542,1,,,,
2638,62,Female,55,42,7,27,Premium,4089,0,,,,
2639,35,Female,8,12,8,24,Standard,3994,0,,,,
2640,57,Male,10,2,5,8,Standard,3913,0,,,,
2641,38,Male,59,10,1,23,Premium,1386,1,,,,
2642,32,Female,21,21,0,23,Basic,650,0,,,,
2643,50,Male,33,23,7,14,Basic,2551,0,,,,
2644,52,Female,34,1,9,3,Standard,2251,0,,,,
2645,43,Male,12,33,3,19,Premium,3611,1,,,,
2646,25,Male,10,26,6,20,Standard,1987,1,,,,
2647,53,Unknown,59,15,9,24,Basic,2290,0,,,,
2648,65,Male,31,22,3,2,Standard,2861,1,,,,
2649,47,Female,41,25,0,19,Standard,4402,0,,,,
2650,40,Female,58,1,7,25,Standard,2693,0,,,,
2651,59,Male,14,26,9,20,Premium,923,1,,,,
2652,61,Male,37,21,8,6,Standard,1206,0,,,,
2653,31,Female,0,41,9,20,Basic,2319,0,,,,
2654,31,Female,45,24,8,24,Premium,3869,0,,,,
2655,19,Male,49,39,8,21,Basic,461,0,,,,
2656,,Male,23,16,3,2,Premium,4237,0,,,,
2657,,Female,42,32,8,21,Standard,1863,0,,,,
2658,22,Female,39,16,3,21,Standard,4695,1,,,,
2659,55,Female,21,13,1,14,Premium,4327,1,,,,
2660,62,Male,2,42,9,27,Standard,3057,0,,,,
2661,58,Female,13,32,2,9,Standard,2572,0,,,,
2662,,Female,1,41,1,15,Premium,1176,1,,,,
2663,71,Female,31,44,0,16,Basic,1520,0,,,,
2664,77,Female,47,24,5,22,Basic,563,0,,,,
2665,78,Female,37,13,3,18,Standard,1478,0,,,,
2666,64,Female,32,11,6,0,Basic,2340,0,,,,
2667,31,Female,45,15,6,0,Basic,4189,0,,,,
2668,73,Male,41,10,9,20,Premium,2534,0,,,,
2669,56,Male,5,42,0,13,Standard,4852,1,,,,
2670,42,Male,40,41,8,25,Premium,1895,1,,,,
2671,37,Male,38,3,7,25,Premium,3996,1,,,,
2672,19,Male,24,16,9,1,Basic,894,1,,,,
2673,56,Female,33,44,0,1,Premium,3167,0,,,,
2674,23,Male,10,17,7,27,Premium,3387,0,,,,
2675,34,Female,45,25,4,19,Basic,1399,1,,,,
2676,76,Female,36,30,0,9,Premium,4303,1,,,,
2677,42,Male,40,47,3,14,Standard,4451,0,,,,
2678,74,Female,6,35,6,26,Premium,2537,0,,,,
2679,45,Female,56,37,4,27,Premium,824,0,,,,
2680,19,Male,45,13,2,27,Standard,1332,0,,,,
2681,52,Male,58,24,3,14,Standard,3182,1,,,,
2682,54,Male,47,38,1,6,Basic,3317,0,,,,
2683,22,Female,21,26,7,7,Standard,3206,1,,,,
2684,18,Male,47,9,1,10,Basic,1690,0,,,,
2685,57,Female,38,19,5,15,Premium,639,0,,,,
2686,29,Female,9,28,6,25,Standard,208,1,,,,
2687,73,Male,20,7,6,22,Premium,2171,1,,,,
2688,53,Female,5,45,0,24,Standard,1796,0,,,,
2689,62,Male,48,22,7,6,Basic,4694,0,,,,
2690,40,Female,0,30,8,19,Standard,3137,1,,,,
2691,64,Male,33,37,6,8,Basic,2519,0,,,,
2692,48,Female,58,16,7,24,Basic,1288,1,,,,
2693,28,Male,13,36,3,18,Standard,149,0,,,,
2694,27,Female,35,5,7,25,Premium,3794,0,,,,
2695,20,Female,26,29,2,29,Standard,3696,0,,,,
2696,71,Male,8,23,0,23,Basic,170,0,,,,
2697,31,Female,54,6,7,0,Premium,2054,0,,,,
2698,33,Male,5,36,5,17,Basic,591,0,,,,
2699,27,Female,30,33,8,7,Basic,573,0,,,,
2700,46,Female,16,49,2,28,Premium,4181,1,,,,
2701,27,Male,52,41,7,7,Basic,4219,1,,,,
2702,29,Male,42,16,8,21,Basic,568,1,,,,
2703,47,Male,59,34,8,7,Standard,1560,0,,,,
2704,58,Female,35,43,6,29,Basic,4409,0,,,,
2705,18,Male,20,26,9,13,Basic,4342,1,,,,
2706,22,Male,26,37,2,23,Standard,1809,1,,,,
2707,37,Male,40,13,2,1,Premium,3600,0,,,,
2708,25,Male,27,17,1,2,Standard,1539,0,,,,
2709,60,Unknown,15,32,0,6,Basic,1128,0,,,,
2710,29,Male,34,32,1,,Premium,943,0,,,,
2711,18,Female,35,28,4,28,Premium,971,0,,,,
2712,74,Female,55,29,0,14,Basic,2997,1,,,,
2713,71,Female,34,25,9,10,Standard,822,0,,,,
2714,37,Male,44,47,3,1,Standard,2930,0,,,,
2715,45,Female,18,22,9,21,Standard,3500,0,,,,
2716,74,Female,56,27,9,17,Premium,3411,1,,,,
2717,60,Male,20,44,0,13,,2974,0,,,,
2718,54,Male,57,38,9,17,Standard,2103,0,,,,
2719,64,Male,32,20,7,26,Basic,2151,0,,,,
2720,54,Male,22,45,4,1,Basic,1837,1,,,,
2721,29,Male,54,24,9,3,Standard,4235,0,,,,
2722,54,Female,5,47,3,13,Standard,2724,0,,,,
2723,66,Male,31,47,2,6,Premium,1386,0,,,,
2724,,Female,21,8,8,14,Basic,676,0,,,,
2725,73,Female,2,14,5,5,Standard,887,0,,,,
2726,61,Female,34,39,0,4,Basic,1667,1,,,,
2727,,Female,15,14,7,19,Premium,1988,0,,,,
2728,,Male,41,5,9,17,,263,1,,,,
2729,64,Female,58,47,1,10,Premium,501,0,,,,
2730,32,Female,24,21,8,7,Basic,2632,0,,,,
2731,23,Female,16,15,6,28,Basic,452,0,,,,
2732,61,Female,38,36,2,11,Standard,772,0,,,,
2733,76,Male,12,33,3,17,Standard,2984,0,,,,
2734,78,Male,27,17,2,14,Basic,3253,1,,,,
2735,37,Female,10,20,5,26,,364,1,,,,
2736,67,Female,9,1,8,7,Premium,1165,0,,,,
2737,31,Female,38,16,9,25,Basic,3554,0,,,,
2738,19,Unknown,23,45,8,29,Basic,306,0,,,,
2739,26,Male,37,18,0,3,Standard,4305,0,,,,
2740,54,Male,23,10,9,27,Basic,3601,1,,,,
2741,37,Male,32,23,5,20,Basic,507,1,,,,
2742,43,Male,16,18,0,14,Standard,1759,0,,,,
2743,46,Female,56,49,3,10,Premium,2856,1,,,,
2744,18,Female,43,9,6,0,Premium,378,0,,,,
2745,72,Male,35,,3,1,Basic,1989,1,,,,
2746,52,Male,34,30,8,26,Premium,150,1,,,,
2747,23,Male,5,13,9,7,Standard,4626,0,,,,
2748,54,Male,57,31,4,15,Basic,3964,0,,,,
2749,70,Female,59,46,8,0,Standard,2698,1,,,,
2750,76,Male,15,43,0,2,,423,0,,,,
2751,22,Female,44,13,3,,Basic,4113,0,,,,
2752,50,Female,27,32,6,25,Basic,4160,0,,,,
2753,66,Female,40,17,1,15,Standard,2522,1,,,,
2754,68,Male,31,3,8,20,Basic,1904,0,,,,
2755,31,Female,25,1,2,27,Premium,4743,0,,,,
2756,29,Female,10,5,3,19,Standard,1544,1,,,,
2757,59,Female,51,32,3,19,Premium,4571,1,,,,
2758,37,Male,24,,7,12,Basic,2256,0,,,,
2759,,Male,30,45,1,19,Premium,1878,0,,,,
2760,67,Female,20,5,4,26,Standard,2638,1,,,,
2761,41,Male,44,37,1,3,Basic,3394,0,,,,
2762,76,Male,54,23,5,3,Premium,2696,1,,,,
2763,60,Unknown,50,12,8,21,Standard,1828,0,,,,
2764,79,Male,2,34,8,1,Basic,3768,0,,,,
2765,51,Male,11,23,0,12,Basic,2380,1,,,,
2766,42,Male,50,16,3,12,Basic,1674,0,,,,
2767,,Female,39,49,3,19,Premium,2701,0,,,,
2768,46,Male,45,5,0,29,Premium,1062,1,,,,
2769,74,Female,53,44,9,6,Basic,1429,0,,,,
2770,56,Male,40,47,1,6,Standard,3624,0,,,,
2771,48,Male,24,28,5,16,Basic,4302,0,,,,
2772,73,Female,55,6,9,9,Standard,1348,1,,,,
2773,64,Male,16,13,2,11,Basic,1653,1,,,,
2774,60,Unknown,37,43,8,24,Basic,159,0,,,,
2775,67,Male,35,30,2,22,Standard,3313,0,,,,
2776,40,Male,35,26,2,26,Premium,217,0,,,,
2777,61,Male,18,17,8,21,Standard,385,1,,,,
2778,55,Male,43,9,2,29,Premium,1792,0,,,,
2779,37,Unknown,56,16,5,15,Premium,118,1,,,,
2780,40,Female,1,49,5,1,Standard,1105,0,,,,
2781,79,Male,16,,0,21,Basic,3793,0,,,,
2782,62,Female,29,13,6,20,Standard,4311,0,,,,
2783,69,Female,46,29,8,8,Basic,3436,0,,,,
2784,33,Male,9,43,8,11,Basic,220,0,,,,
2785,67,Male,34,45,8,16,Standard,2769,0,,,,
2786,59,Female,51,24,1,15,Premium,2633,0,,,,
2787,77,Unknown,35,45,0,4,Standard,4866,0,,,,
2788,72,Unknown,53,44,5,18,Standard,4290,0,,,,
2789,25,Female,32,46,5,24,Basic,3570,0,,,,
2790,67,Female,0,13,3,27,Standard,2693,1,,,,
2791,38,Male,17,25,7,16,Standard,4810,0,,,,
2792,18,Male,3,41,4,21,Standard,4505,0,,,,
2793,72,Male,54,46,6,2,Standard,4872,1,,,,
2794,25,Female,53,1,8,16,Premium,4363,0,,,,
2795,46,Female,46,9,0,26,Standard,2679,0,,,,
2796,49,Female,26,4,8,14,Basic,1232,1,,,,
2797,55,Female,24,28,3,18,Standard,298,1,,,,
2798,22,Female,54,12,6,14,Standard,501,0,,,,
2799,64,Unknown,27,24,3,17,Premium,4379,0,,,,
2800,39,Male,52,46,3,25,Basic,3901,0,,,,
2801,64,Female,21,9,3,11,Standard,116,0,,,,
2802,51,Female,41,35,5,27,Standard,4749,0,,,,
2803,18,Male,24,38,4,11,Standard,3114,0,,,,
2804,72,Unknown,16,35,1,23,Standard,1144,1,,,,
2805,72,Female,58,33,8,2,Standard,1274,0,,,,
2806,43,Male,56,35,5,10,Premium,1939,1,,,,
2807,60,Male,53,46,9,22,Basic,1438,0,,,,
2808,27,Female,43,20,5,9,Basic,739,0,,,,
2809,47,Female,51,2,8,21,Standard,557,0,,,,
2810,67,Female,11,44,0,14,Basic,1105,1,,,,
2811,35,Male,15,26,6,22,Standard,1175,0,,,,
2812,34,Male,36,42,2,10,Basic,905,0,,,,
2813,43,Male,15,13,3,22,Basic,4580,0,,,,
2814,25,Male,16,30,0,25,Basic,4782,1,,,,
2815,64,Male,54,32,2,0,,962,0,,,,
2816,57,Female,30,36,6,19,Premium,3983,0,,,,
2817,66,Male,14,19,5,3,Premium,3259,0,,,,
2818,29,Male,12,22,0,20,Standard,1554,0,,,,
2819,44,Male,39,1,8,29,Standard,2728,0,,,,
2820,25,Male,26,11,3,25,Basic,1293,0,,,,
2821,42,Female,20,26,6,20,Basic,4861,1,,,,
2822,63,Female,1,48,3,7,Premium,2964,0,,,,
2823,21,Female,7,19,6,19,Standard,2253,0,,,,
2824,50,Male,41,19,4,12,,426,0,,,,
2825,18,Male,6,12,0,16,Standard,1993,0,,,,
2826,36,Female,9,3,3,14,Basic,4460,0,,,,
2827,48,Male,56,18,2,20,Basic,421,0,,,,
2828,33,Female,3,,5,0,Premium,2463,0,,,,
2829,31,Male,42,5,5,27,Basic,4303,0,,,,
2830,70,Female,40,48,0,2,Basic,1928,0,,,,
2831,65,Male,35,24,1,23,Basic,3680,0,,,,
2832,22,Female,34,14,1,25,Standard,2688,0,,,,
2833,58,Female,42,38,9,20,Basic,3141,0,,,,
2834,43,Female,2,3,3,22,Basic,1650,0,,,,
2835,79,Female,57,6,8,29,Standard,337,0,,,,
2836,45,Unknown,17,12,1,16,Basic,1132,0,,,,
2837,19,Female,57,11,7,21,Basic,2483,0,,,,
2838,67,Male,50,39,0,27,Basic,3493,0,,,,
2839,23,Male,45,26,7,29,Basic,2148,1,,,,
2840,26,Female,55,1,2,23,Standard,220,0,,,,
2841,50,Female,42,16,4,21,Basic,3180,1,,,,
2842,58,Male,23,48,0,3,Standard,4508,0,,,,
2843,42,Male,31,49,0,26,Basic,283,0,,,,
2844,65,Unknown,33,47,5,7,Standard,3831,1,,,,
2845,30,Male,58,9,2,14,Standard,1893,1,,,,
2846,26,Male,1,5,7,7,Premium,4964,0,,,,
2847,70,Male,1,8,3,29,Standard,429,0,,,,
2848,30,Female,9,21,5,13,Basic,2618,1,,,,
2849,48,Male,22,33,9,5,Standard,1142,0,,,,
2850,58,Female,14,39,8,23,Standard,1403,0,,,,
2851,28,Male,53,43,7,27,Premium,4322,0,,,,
2852,21,Female,11,20,3,21,Basic,1452,0,,,,
2853,51,Female,42,45,9,14,Basic,2847,0,,,,
2854,78,Male,16,22,7,19,Premium,4211,0,,,,
2855,55,Female,17,13,6,26,Standard,2800,0,,,,
2856,63,Male,13,39,4,27,Standard,105,0,,,,
2857,21,Male,16,11,6,21,Standard,3858,0,,,,
2858,55,Female,14,18,6,8,Basic,2162,0,,,,
2859,36,Male,11,30,9,23,Standard,1763,0,,,,
2860,23,Female,58,33,1,29,Premium,1669,1,,,,
2861,51,Male,15,44,6,22,Premium,485,1,,,,
2862,35,Male,31,3,2,4,Basic,4957,0,,,,
2863,30,Male,22,1,7,12,Standard,3021,0,,,,
2864,58,Female,37,36,7,6,Basic,2385,1,,,,
2865,40,Male,33,6,8,16,Premium,3073,1,,,,
2866,36,Female,33,37,3,7,Standard,3990,0,,,,
2867,62,Male,15,29,9,4,Standard,1366,1,,,,
2868,28,Male,33,11,2,22,Standard,314,1,,,,
2869,18,Female,39,13,8,6,Premium,3926,0,,,,
2870,41,Female,6,11,8,7,Premium,3094,0,,,,
2871,79,Male,32,38,1,6,Basic,1937,1,,,,
2872,71,Female,3,25,5,21,Standard,3723,0,,,,
2873,24,Male,42,15,2,11,Standard,2891,0,,,,
2874,42,Female,51,13,4,5,Basic,244,0,,,,
2875,,Female,6,42,1,20,Premium,2632,0,,,,
2876,32,Female,17,33,3,20,Basic,936,0,,,,
2877,18,Female,3,13,2,3,Basic,4700,0,,,,
2878,29,Male,48,38,1,22,Basic,3768,0,,,,
2879,75,Female,10,24,5,28,Standard,1445,0,,,,
2880,24,Female,42,20,2,27,Premium,1881,0,,,,
2881,32,Male,19,44,3,26,Standard,4090,1,,,,
2882,38,Male,10,17,5,29,Basic,4658,0,,,,
2883,36,Female,14,24,4,2,Basic,2298,1,,,,
2884,77,Female,45,26,3,4,Premium,3306,0,,,,
2885,46,Male,16,40,3,18,Basic,3086,0,,,,
2886,42,Female,33,32,1,7,,1313,0,,,,
2887,50,Female,49,29,9,4,Premium,3205,0,,,,
2888,66,Male,47,14,3,26,Standard,3529,1,,,,
2889,49,Male,11,37,7,12,Premium,468,0,,,,
2890,66,Female,41,22,4,9,Basic,271,0,,,,
2891,52,Male,27,34,9,5,Premium,3241,0,,,,
2892,61,Male,47,27,9,0,Basic,819,0,,,,
2893,55,Female,34,28,7,29,Standard,2586,0,,,,
2894,43,Female,7,22,5,10,Standard,4878,0,,,,
2895,28,Female,26,43,9,19,Standard,4306,0,,,,
2896,52,Female,21,3,4,8,Basic,3427,0,,,,
2897,25,Male,53,22,3,15,Standard,1545,1,,,,
2898,63,Male,56,48,9,14,Standard,255,0,,,,
2899,31,Female,23,21,8,4,Premium,3356,0,,,,
2900,27,Male,1,16,9,14,Standard,4908,0,,,,
2901,19,Female,30,9,4,0,Standard,3773,0,,,,
2902,63,Male,21,13,9,14,Premium,1981,1,,,,
2903,26,Male,0,10,5,3,Premium,1626,1,,,,
2904,20,Male,13,49,6,27,Standard,3496,0,,,,
2905,38,Female,24,21,0,15,Premium,4130,0,,,,
2906,43,Male,35,49,8,21,Standard,3548,1,,,,
2907,25,Male,35,42,7,6,Basic,1917,0,,,,
2908,65,Male,40,40,4,22,Premium,602,0,,,,
2909,19,Female,2,7,2,7,Standard,1998,0,,,,
2910,23,Male,4,46,4,20,Basic,556,1,,,,
2911,45,Male,0,22,4,21,Basic,2554,0,,,,
2912,70,Male,53,18,8,26,Standard,4887,1,,,,
2913,46,Female,18,21,6,26,Premium,1708,0,,,,
2914,43,Male,32,14,1,1,Basic,3629,0,,,,
2915,42,Male,41,10,4,29,Standard,1065,1,,,,
2916,29,Male,53,33,8,11,Standard,356,1,,,,
2917,22,Female,29,9,1,25,Basic,1257,0,,,,
2918,51,Female,11,18,7,27,Basic,1051,0,,,,
2919,65,Female,9,13,2,1,Premium,1871,0,,,,
2920,54,Female,33,17,3,13,Basic,4582,0,,,,
2921,32,Female,15,23,1,18,Basic,720,0,,,,
2922,61,Male,39,25,8,19,Basic,4621,0,,,,
2923,53,Female,45,16,5,5,Basic,3308,0,,,,
2924,32,Female,28,24,8,21,Basic,948,1,,,,
2925,60,Female,14,31,7,18,Basic,3742,0,,,,
2926,65,Male,47,11,8,16,Standard,4489,0,,,,
2927,40,Female,10,23,4,2,Standard,3213,0,,,,
2928,23,Male,43,41,5,19,Basic,1883,0,,,,
2929,63,Female,33,39,6,24,Standard,881,0,,,,
2930,67,Male,35,22,4,9,Basic,4065,1,,,,
2931,61,Male,29,33,0,,Premium,388,1,,,,
2932,76,Male,34,41,8,12,Basic,2039,1,,,,
2933,60,Male,8,42,1,19,Premium,2726,0,,,,
2934,62,Female,17,48,6,22,Basic,3511,1,,,,
2935,38,Male,18,18,7,28,Standard,422,0,,,,
2936,40,Male,38,,7,28,Basic,2473,0,,,,
2937,60,Female,3,,0,24,Basic,2880,0,,,,
2938,72,Male,5,11,9,17,Standard,2882,0,,,,
2939,33,Female,50,24,6,18,Standard,4362,0,,,,
2940,64,Male,32,36,8,16,Premium,3540,0,,,,
2941,70,Male,31,19,2,7,Standard,4280,0,,,,
2942,77,Female,15,13,7,17,Basic,4310,0,,,,
2943,32,Female,10,33,7,6,,3983,0,,,,
2944,42,Male,21,19,8,22,Standard,964,0,,,,
2945,53,Female,35,47,7,10,Basic,4653,1,,,,
2946,28,Female,49,32,4,2,Premium,471,0,,,,
2947,68,Unknown,22,15,4,1,Premium,4454,0,,,,
2948,32,Male,25,,2,18,Basic,2097,0,,,,
2949,21,Male,59,,5,27,Basic,2963,0,,,,
2950,38,Female,30,5,9,23,Basic,4420,1,,,,
2951,30,Female,28,22,2,27,Standard,4029,0,,,,
2952,39,Male,4,42,1,24,Standard,2631,0,,,,
2953,36,Female,53,18,6,10,Standard,3455,1,,,,
2954,51,Male,37,7,9,7,Standard,4543,0,,,,
2955,31,Female,24,33,2,10,Basic,4894,0,,,,
2956,78,Male,59,3,3,1,Basic,1497,0,,,,
2957,21,Female,33,28,9,11,Premium,512,1,,,,
2958,65,Male,11,1,7,28,Premium,1541,0,,,,
2959,70,Female,21,49,0,8,Basic,2980,0,,,,
2960,69,Female,8,47,8,5,Basic,4477,0,,,,
2961,63,Female,59,37,5,,Basic,1366,0,,,,
2962,44,Unknown,19,22,1,17,Basic,4858,0,,,,
2963,46,Female,28,48,2,24,Basic,4394,1,,,,
2964,64,Unknown,43,44,4,4,Basic,2937,0,,,,
2965,45,Male,28,19,5,21,Basic,1554,0,,,,
2966,52,Male,44,14,8,16,Standard,4422,0,,,,
2967,25,Male,26,3,1,15,Premium,1106,1,,,,
2968,33,Male,53,19,4,11,Premium,1319,0,,,,
2969,59,Female,54,33,6,28,Standard,4928,0,,,,
2970,53,Male,16,,6,29,Standard,3016,0,,,,
2971,47,Female,4,1,3,1,Standard,327,0,,,,
2972,35,Female,51,26,2,15,Basic,2485,1,,,,
2973,19,Female,44,10,7,0,Standard,4805,1,,,,
2974,66,Male,12,35,1,19,Basic,1650,1,,,,
2975,30,Female,41,13,4,1,Basic,3157,1,,,,
2976,21,Male,14,6,9,12,Standard,2017,0,,,,
2977,43,Male,14,43,4,15,Basic,213,1,,,,
2978,42,Female,17,6,0,0,Premium,2251,1,,,,
2979,47,Female,49,35,6,18,Premium,527,0,,,,
2980,28,Male,1,16,3,3,Basic,4698,0,,,,
2981,24,Female,22,41,9,19,Basic,3478,0,,,,
2982,48,Male,42,8,1,2,Basic,1316,1,,,,
2983,61,Male,12,3,7,1,Premium,2044,0,,,,
2984,27,Male,42,5,3,11,Basic,1056,1,,,,
2985,56,Female,3,21,0,23,Standard,244,0,,,,
2986,30,Female,46,31,7,25,Basic,708,0,,,,
2987,48,Male,53,14,6,12,Basic,2205,0,,,,
2988,24,Male,54,37,2,26,Standard,4873,0,,,,
2989,73,Female,24,19,2,17,Standard,4318,1,,,,
2990,66,Male,10,37,6,4,Standard,2382,0,,,,
2991,59,Male,49,20,1,22,Standard,2638,0,,,,
2992,78,Female,47,2,4,24,Standard,2053,0,,,,
2993,59,Male,41,7,6,11,Standard,1926,0,,,,
2994,73,Female,11,,5,18,Premium,4127,1,,,,
2995,53,Male,12,42,9,0,Standard,2442,0,,,,
2996,,Female,8,6,6,8,Standard,599,0,,,,
2997,21,Female,58,7,1,0,Standard,2833,1,,,,
2998,71,Female,52,44,6,23,Basic,4539,1,,,,
2999,24,Male,44,18,1,17,Premium,4977,1,,,,
3000,71,Female,37,43,6,22,Basic,146,1,,,,
3001,18,Female,5,29,7,27,Basic,4809,0,,,,
3002,61,Female,42,19,9,2,Standard,4980,1,,,,
3003,73,Female,50,25,7,5,Basic,1287,0,,,,
3004,62,Female,58,4,4,21,Standard,4365,0,,,,
3005,59,Female,42,13,6,3,Basic,693,0,,,,
3006,64,Male,9,32,7,23,Premium,1770,0,,,,
3007,76,Male,22,27,3,11,Premium,2970,0,,,,
3008,30,Female,14,34,1,11,Standard,611,0,,,,
3009,72,Male,44,28,6,4,Standard,1243,0,,,,
3010,39,Unknown,22,9,0,22,Basic,2176,0,,,,
3011,71,Female,39,8,1,28,Premium,3110,1,,,,
3012,,Female,36,21,9,20,Basic,2309,0,,,,
3013,39,Male,33,46,6,12,Basic,3845,1,,,,
3014,45,Male,15,30,9,11,,3138,0,,,,
3015,26,Female,44,29,0,3,Standard,658,0,,,,
3016,43,Female,50,9,6,5,Basic,1859,0,,,,
3017,26,Unknown,40,13,4,18,Premium,3805,1,,,,
3018,32,Male,46,18,2,5,Standard,3325,0,,,,
3019,27,Male,31,38,1,5,Standard,1504,0,,,,
3020,41,Male,37,22,6,10,Basic,2797,0,,,,
3021,75,Female,39,31,8,26,Standard,1916,1,,,,
3022,74,Male,55,35,8,21,Standard,3403,0,,,,
3023,78,Male,45,42,9,13,Basic,2260,0,,,,
3024,59,Male,4,42,9,29,Basic,4030,0,,,,
3025,25,Male,16,10,7,26,Standard,750,1,,,,
3026,41,Unknown,21,9,1,2,Standard,4597,0,,,,
3027,33,Female,38,31,0,28,Premium,3435,0,,,,
3028,66,Male,40,44,7,7,Premium,3954,0,,,,
3029,43,Male,47,40,1,3,Premium,1712,1,,,,
3030,44,Male,17,24,3,26,Standard,4167,1,,,,
3031,54,Male,27,41,3,15,Standard,4576,0,,,,
3032,21,Male,12,49,1,,Basic,2225,0,,,,
3033,67,Female,49,8,3,6,Basic,2130,1,,,,
3034,41,Male,41,20,6,10,Standard,3387,1,,,,
3035,36,Male,0,17,5,7,Standard,4826,0,,,,
3036,53,Male,52,28,9,26,Standard,2376,0,,,,
3037,77,Female,49,6,5,19,Standard,3986,0,,,,
3038,56,Female,18,42,3,5,Basic,4099,1,,,,
3039,27,Female,33,33,1,23,Basic,3853,0,,,,
3040,42,Female,58,28,4,15,Premium,1219,0,,,,
3041,35,Female,3,1,2,4,Basic,2632,0,,,,
3042,36,Male,42,41,2,24,Standard,776,0,,,,
3043,53,Female,2,35,3,5,Premium,3154,0,,,,
3044,27,Male,40,24,4,5,Basic,1363,1,,,,
3045,50,Male,9,6,1,27,Basic,4094,0,,,,
3046,72,Female,27,7,5,28,Standard,3444,1,,,,
3047,67,Male,33,9,5,1,Basic,3217,1,,,,
3048,22,Female,38,37,7,6,Standard,2738,0,,,,
3049,64,Male,46,16,1,8,Standard,3160,0,,,,
3050,66,Female,58,34,7,14,Basic,4869,0,,,,
3051,,Female,18,35,7,20,Standard,2406,0,,,,
3052,61,Unknown,41,35,3,13,Premium,3835,0,,,,
3053,51,Female,55,,6,20,Premium,1181,0,,,,
3054,50,Female,51,23,6,27,Standard,1327,1,,,,
3055,72,Female,45,,0,12,Basic,1580,1,,,,
3056,38,Male,35,35,0,26,Standard,2001,1,,,,
3057,34,Male,56,47,7,4,Basic,3101,0,,,,
3058,39,Female,42,46,0,16,Standard,521,0,,,,
3059,65,Unknown,2,23,2,4,Basic,3220,0,,,,
3060,54,Female,22,4,5,25,Basic,1934,1,,,,
3061,32,Female,16,,7,23,Standard,2590,0,,,,
3062,52,Female,6,43,4,2,Basic,4216,0,,,,
3063,45,Male,25,11,4,8,Standard,496,0,,,,
3064,24,Male,42,40,3,8,Standard,1212,0,,,,
3065,49,Male,17,9,3,21,Premium,3075,0,,,,
3066,28,Male,59,40,6,3,Standard,1912,1,,,,
3067,27,Female,45,12,5,19,Basic,2626,0,,,,
3068,26,Unknown,45,17,7,10,Standard,3307,1,,,,
3069,31,Female,5,32,5,16,Standard,106,0,,,,
3070,30,Male,30,23,9,13,Basic,4935,0,,,,
3071,78,Male,28,15,6,9,Basic,198,1,,,,
3072,74,Male,8,28,9,4,Standard,1590,0,,,,
3073,79,Female,53,38,9,20,Basic,2846,1,,,,
3074,42,Male,34,5,4,20,Standard,4325,0,,,,
3075,19,Male,16,40,5,,Basic,4213,0,,,,
3076,52,Male,59,18,0,16,Premium,4914,0,,,,
3077,24,Male,11,21,2,15,Basic,3315,1,,,,
3078,38,Female,35,15,7,0,Premium,2415,1,,,,
3079,35,Male,51,3,2,9,Basic,2511,0,,,,
3080,20,Male,47,46,0,11,Standard,1593,1,,,,
3081,59,Male,23,26,2,17,Basic,1087,1,,,,
3082,71,Male,9,15,3,0,Standard,4697,0,,,,
3083,78,Female,57,45,7,28,Basic,2151,0,,,,
3084,56,Female,29,20,8,23,Premium,4655,0,,,,
3085,58,Male,28,21,3,27,Standard,3134,1,,,,
3086,66,Female,38,26,6,11,Basic,2317,0,,,,
3087,28,Male,9,41,0,19,Basic,2956,1,,,,
3088,56,Female,38,23,8,5,Standard,3571,1,,,,
3089,41,Male,54,49,3,7,Basic,707,1,,,,
3090,77,Male,27,25,8,13,Standard,2695,0,,,,
3091,63,Female,17,4,2,4,Standard,1396,0,,,,
3092,36,Female,40,10,4,21,Basic,2613,1,,,,
3093,21,Female,53,22,0,3,Standard,2494,0,,,,
